review_index,date,review,hotel_index,label,classified_label
12173,2021년 4월,난방이 중앙 난방이라 많이 추웠음.,46,0,
12174,2021년 4월,코로나때문에 후문을 막아 체크인 하기 전에는 주차장에서 로비로 바로 올라갈 수 없어서 짐 들고 빙~ 둘러서 간게 아쉽네요.,46,0,
12175,2021년 4월,"변기 커버에 검은 자국들이 있더라구요. 휴지로도 인지워지는.. 약간 찜찜했고, 교체가 필요해보여요. 옆방이 너무 지나치게 시끄러워서 새벽에 시끄러웠습니다.",46,0,
12176,2021년 4월,4월 초였는데 중앙 냉난방이어서 너무 추웠어요. 온도를 조절해도 계속 찬바람만 나오고. 그게 너무 힘들었네요,46,0,
12177,2021년 5월,우풍이 좀 있어서 추웠습니다. 중앙 난방으로 조절하는거라 난방이 안되서 라디에이터 주셨는데 그걸로도 좀 추웠어요. 그리고 까먹고 말씀 못드렸는데 거실쪽 화장실 세면대 양치나 세수할 때 물 배수가 잘 안되었습니다.,46,0,
12178,2021년 5월,"수건이 많이 없는게 아쉽고, 조식이 매우 아쉬웠습니다",46,0,
12179,2021년 5월,"실내 등이 좀 많이 어두운편이고, 냉방이 중앙에서 컨트롤해서 온도조절이 전혀 안됨.",46,0,
12180,2021년 5월,주변방에서의 소음이 잘들렸어요.,46,0,
12181,2021년 5월,"아무래도 저렴하지만 조식 메뉴가 적었던게 굳이 꼽으라면 아쉬운 점이였고, 방음이 조금아쉬웠지만 공간 자체가 넒은 편이라 크게 신경쓰이는 정도는 아니였습니다.",46,0,
12182,2021년 5월,아쉬웠던 점 없음.굳이 하나 있다면 도시뷰 보단 저번 청와대쪽 뷰가 더 좋았던거 같음,46,0,
12183,2021년 5월,침대가 안좋아요,46,0,
12184,2021년 5월,후기에서 반복되어 지적된 것처럼 엘리베이터 사용이 매우 불편해요. 두 대가 있는데 사실상 한 대만 운영하는 시스템이어서 이걸 두대 동시에 운영되게끔 개선하면 좋겠네요. 수영장 시설 중에 부력판 청결 상태 점검이 필요해요.,46,0,
12185,2021년 5월,크게 아쉬운 점은 없었습니다. 2층 시설들이 코로나로 인해 이용 불가한 점을 빼면요.,46,0,
12186,2021년 5월,"아침 조식은 약간 아쉽긴 하였네요
나쁘다는건 아닙니다. 저는 소식이라 괜찮았습니다. ^^",46,0,
12187,2021년 5월,체크인이 4시로 너무 늦다. 그런데 체크아웃도 11시다. 그리고 이번 방문 시 엘레베이터에 사람이 몰려서 너무 오래기다렸다. 주차할 곳도 없어 지하 주차장을 10바퀴는 돈 거 같다. 호텔 자체는 좋은데 주차나 직원서비스 등이 부실하다.,46,0,
12188,2021년 5월,침구랑 침실에 먼지가 다른 호텔보단 많은거 같아요.,46,0,
12189,2021년 5월,"체크아웃 후 지하주차장으로 갈 수 있는 엘리베이터가 1개였는데, 사람들이 몰렸었어요. 코로나 시국이라 어쩔 수 없긴 하지만, 불편했습니다.",46,0,
12190,2021년 5월,너무 추웠는데 중앙난방이고 난방이 전혀가동이 안되었습니다. 방온도가 19.5도 였습니다. 난방을 요청했으나 해주지 않았고 대신 라디에이터를 하나 주었습니다. 하지만 3베드룸이었기에 나머지 방은 많이 추웠습니다.,46,0,
12191,2021년 5월,지하주차장 가는 엘레베이터 ... ㅜ,46,0,
12192,2021년 5월,엘리베이터가 조금 불편해요,46,0,
12193,2021년 5월,"코로나 때문이긴 하지만, 피트니스를 이용못한것과 조식메뉴가 너무 간소했던것이 조금 실망스러웠습니다.  어서 시국이 안정되어서 이점들이 정상화되길 바랍니다!",46,0,
12194,2021년 5월,휘트니스가 회원제로만 운영 되는건 조금 아쉬웠어요.,46,0,
12195,2021년 5월,주차가 아쉬웠어요,46,0,
12196,2021년 5월,"다만 체크아웃시 많은 인파로 인해 지하주차장으로가는 엘레베이터로 고객들이 몰리면서 혼잡함과 시간적인 요소가
너무 많이 아쉬웠으며 계단을 통한 이동으로 혼잡의 해소가 필요할 것으로보입니다",46,0,
12197,2021년 5월,"조식에서 좀 실망을 했습니다. 밥 반찬이 스크램블&햄 뿐이었고
국은 너무 짰어요....",46,0,
12198,2021년 5월,가구들 카페트 지저분하고 깨져 있었고 조식 매뉴가 이렇게 형편 없는 호텔은 처음임,46,0,
12199,2021년 6월,침대스프링이 너무 약해요ㅠㅜ소리도 심하고 하리아파요,46,0,
12200,2021년 6월,"화장실에 있는 수건에서 락스냄새가 너무 나서 사용하기가 불편했습니다.. 
지난번 방문보다 이번에는 심해서 교체를 요청하려다 그냥 사용 하였습니다.
다른게 다 좋았지만 이부분 한가지가 좀 아쉬웠습니다...",46,0,
12201,2021년 6월,체크인때 주차장에 빈곳이 없어서 힘들었어요,46,0,
12202,2021년 6월,"충전기 대여 서비스 없음, 치약칫솔 넚음. 거실 등이 계속 깜빡거렸음.",46,0,
12203,2021년 6월,트윈침대가 있던 방에서 잤던 친구들은 소음이 있었다고 하네요. 퀸침대가 있던 방도 좁은 도로가 였는데 차가 가끔 지나가기는 했지만 소음은 있었습니다.,46,0,
12204,2021년 6월,"네이버지도를 따라 찾아온 입구가 막혀있었는데, instruction이 없어 정문을 찾아가기가 어려웠다.",46,0,
12205,2021년 6월,룸 클리닝이 왜 안될까요..?,46,0,
12206,2021년 6월,저층은 조망이 좋지 않아요,46,0,
12207,2021년 6월,너무 좋았어요 ~^^,46,0,
12208,2021년 6월,낮은층수를 배정받았는데 낙원상가 앞이라 뷰가 가로막혀 답답했고 창문을 열면 길거리 담배냄새가 올라왔음.,46,0,
12209,2021년 6월,"옷장에 옷걸이가 한 개도 없었으나, 1박이라 크게 불편하지 않았음.
현관 옆방 온도조절기가 작동 안 했지만, 날씨가 덥지 않아 불편은 없었음. 그래도 고쳐주세요.",46,0,
12210,2021년 6월,"고층으로 예약 부탁했는데, 체크인시간 맞춰서 들어갔는데 3층방을 주셔서 고층으로 변경하는 과정에서 돈을 엄청 뜯어가시더군요. 호텔측에 가격확인 부탁했더니 퇴근시간이라고 귀찮은 티 팍팍 내시고.. 그건 좀 어이가 없었습니다. 저층의 모텔뷰일수 있다는 점 참고하시고, 설사 그렇다고 하더라도 절대 룸변경 하지마세요. 부킹닷컴에서 예약할때만 가성비가 좋은거지, 룸변경하면 호텔정책상 제안가격을 주는데 가격이 어이가 없습니다. 왜 그렇냐고 문의해도 답변도 제대로 못 주구요. 좀 황당한 대처였습니다.",46,0,
12211,2021년 6월,헬스장이나 수영장 안된다면 사이트에 공지를 올려야지요. 묵는동안 헬스 할려고 했더니 선택한 것도 큰 이유였는데 체크인 당일 너무 당당히 알려주셔서 크게 후회함. 특히 당일 수도공사 이유로 12시 이후 수도사옹도 안된다고 갑자기 프린트물 주는데 이런건 사이트 공지에 분명히 올려야 숙박에 참조하죠. 이런점들을 미리 예약은 안햇을것 같아요.,46,0,
12212,2021년 6월,"주차장, 프런트직원의 불친절함
러그에 이전 사람들의 물건들(커피빨대, 반지)이 있는 것으로 보아 청소미흡
호텔이나 냉장고에 생수는 없음",46,0,
12213,2021년 6월,물 온도 조절이 잘 안되고 심지어 물도 잘 안나와서 씻기가 매우 어려웠습니다,46,0,
12214,2021년 6월,냉장고고장으로아쉽,46,0,
12215,2021년 7월,주차장 쪽 문 폐쇄로 앞문으로 돌아오는것이 힘듬,46,0,
12216,2021년 7월,Nothing,46,0,
12217,2021년 7월,저녁때 불을 모두 켜도 좀 어두워서 침침했어요. 드럼세탁기용 세제를 소량으로 구비되었으면 좋겠습니다.,46,0,
12218,2021년 7월,"조식 메뉴가 약간 부실한 느낌. 그래도 기본적인건 있어요. 빵,스프, 스크램블 에그, 소세지, 흰밥,김,시리얼 그 외에 차,주스, 커피.. 이게 거의 전부입니다 ㅜㅠ",46,0,
12219,2021년 7월,"조식이 너무 심하게 형편 없었어요.
취사 가능한 숙소라서 어쩔수 없지만 음식 냄새가 좀 났어요",46,0,
12220,2021년 7월,코로나때문에 커피빈쪽 후문은 잠가두셨는데 정문으로 돌아가는 길에 2박 내내 할아버지들이 마스크 없이 돗자리깔고 술을 드시고 계셔서 무섭더라구요. 객실 베개가 너무 꺼져있어서 수건을 말아서 베고 잔 것도 아쉬워요ㅠㅠ,46,0,
12221,2021년 7월,주방에 집게가 없어서. 고기잘라먹기 힘들었어요,46,0,
12222,2021년 7월,욕실에. 긴 여자머리카락 여러개. 발견 . .,46,0,
12223,2021년 7월,지하철역에서 조금 떨어진 부분이 아쉬웠습니다,46,0,
12224,2021년 7월,없어용 ㅠ 진짜 좋아요,46,0,
12225,2021년 7월,"1. 낙원상가 주변이라 주변에 지저분한 풍경...?은 감내해야할 듯 해요
2. 안방 화장실에서 계속 담배냄새 ㅠ 직원분이 공기청정기도 주시고 하셨는데 결국 욕조를 한번도 이용 못한게 아쉬워요. 원인을 모른다고 하시니...
3. 평일.조식은 너무 심한 것 같아요. ㅜ 빵과 오믈렛 그리고 야채 조금과 콘프레이크 정도에요.  호텔에 걸맞지 않은 메뉴같아용.",46,0,
12226,2021년 7월,생수가 비치되면 좋겠다.,46,0,
12227,2021년 7월,아쉬운점은 없었어요ㅋ,46,0,
12228,2021년 7월,"에어컨이 너무 구형이고 너무 더워서 방세개와 거실 에어컨에다가 최저 18도로 만들어놔도 온도 차이가 없었어요
환기를 시키려면 환풍기가 쌩쌩해야하는데, 미적지근해서 힘들었네요
거기다 완전 새카만 줄 그어진 산모기  있잖아요
그게 뭐 10분에 한마리씩 어디선가 나타나는거에요
어디 하수구에서 올라오는건지 창문 다 닫았는데;;;
밤새 욕하면서 인포에서 받은 홈키파스프레이 뿌리면서 못잤어요
진짜 15마리는 잡은듯요
불끄고 거실에서 영화보는동안 인당 2군데는 물린거같아요 
마지막 체크아웃하기 직전에도 지갑에 앉어있던 모기 패죽이고 갔어요
어쩜그렇게 앵앵거리던지!",46,0,
12229,2021년 7월,"글쎄요 ? 
주방 냄비가  사이즈 큰게 있디ㅜ면  좋을듯요",46,0,
12230,2021년 7월,"에어컨 온도 조절이 안되어 취침시 추웠습니다. 
체크인이 늦어졌습니다.",46,0,
12231,2021년 7월,룸구조가 별로 였음. 청소상태도 별로 침대시트에 이물질이 묻어있거나 아무래도 전투숙객이 사용안한룸이라서 시트를 안갈거나 오래 비워있던 룸인지..침구가 눅눅하고 대체적으로 먼지가 많았음. 모기나 벌레도 있었음,46,0,
12232,2021년 7월,"시설이 노후되었는데 감안하면 괜찮지만 침구가 깨끗하지 않아 교환요청함!!
지하로 통하는 엘베가 2대 이상이였으면 좋겠음 퇴실시 힘겨움!!
하지만 교환요청 또는 필요사항 요청하면 바로바로 가져다 주셔서 감사합니다.
엘베가 느려도 호텔측에서 제촉하지 않으셔서 보완가능하여 감사합니다.",46,0,
12233,2021년 7월,청소상태가 아쉽네요... 욕실에 기존에 쓰던 비누가...,46,0,
12234,2021년 7월,"거실 소파는 개선이 필요. 피부에 닿는 인조 가죽(비닐)의 감촉때문에 다른 장점들을 다 잊게 만듦. 
두 번째 투숙인데 매 번 자잘한 고장이 있어 세심한 관리가 필요함. 첫 투숙에는 객실 문 앞 전등이 나갔고 두번째 투숙 때에는 욕조의 개수대가 고장",46,0,
12235,2021년 8월,"저희가 2박을 했는데 객실정비 후 어메니티를 안주시더라구요. ㅜ
샴푸가 부족했는데 따로 요청하기 그래서 그냥 아껴썼어요. ㅎㅎ",46,0,
12236,2021년 8월,물이 없는거 빼고는 완벽!,46,0,
12237,2021년 8월,주차장에서 로비로 올라가는 길이 너무 힘들어요,46,0,
12238,2021년 8월,"수영장이 너무작고 물온도가 낮아서 추움
세탁세제가지고 가야 세탁기 이용가능",46,0,
12239,2021년 8월,수영장 물이 좀 아쉬웠음,46,0,
12240,2021년 8월,개선할 점은 방문하는 방문객들의 마인드이다. 이정도 가성비 및 퀄리티면 숙소의 룰을 잘 따르는 것이 중요하다.,46,0,
12241,2021년 8월,저층만 주는듯. 벽 뷰에 골방같음. 살짝 오래된 인테리어,46,0,
12242,2021년 8월,체크인시 차량등록했는데 ㅠㅠ 체크아웃할때 등록이 안도ㅔㅆ다는데요ㅠㅠ 체크인하시는분이 너무 정신이.없으신듯,46,0,
12243,2021년 8월,칫솔 치약이 없다,46,0,
12244,2021년 8월,없었습니다. 모든것이 좋았습니다.,46,0,
12245,2021년 8월,코로나로 인해 호텔 내 다양한 시설 이용 못해서 아쉬웠네요.,46,0,
12246,2021년 8월,"예약할 때, 코로나 4단계에 대한 안내가 없어, 2 bed room의 3인실을 예약했음에도 3인 숙박이 되지 않았고, 예약 취소도 되지 않아서, 부득이하게 따로 방을 하나 더 예약해야 했고, Check in 시 직원의 처리가 미흡한 부분이 있었습니다.",46,0,
12247,2021년 8월,후문이 닫혀있어서 카페로 가기에 조금 번거로웠어요! 가는 길에 노숙인들도 좀 계셔서 살짝 눈치 보면서 걸었어요!,46,0,
12248,2021년 8월,"코로나 때문이라고는 하지만 지하주차장에서 호텔 정문까지 걸어서 돌아가야 하는점.
조식이 구성도 부족하고 굉장히 맛이 없었습니다.. 과일류처럼 조리 안된게 제일 먹을만 했네요
개선되면 좋을것 같아요.",46,0,
12249,2021년 8월,"아침식사가 형편없었습니다.
직원들이 표정과 말투가 무뚝뚝해 보였습니다.
청결상태가 별로 였습니다. (로비에서는 눈에 띄는 먼지가 보였고, 수영장내 샤워실에서는 곰팡이 냄새가 지독했습니다. 수용장 내에서는 군데군데 물이끼와 곰팡이가 보였습니다.)",46,0,
12250,2021년 8월,최초 체크인시 정리되지 않은 방을 줘서 다른방으로 교체받음,46,0,
12251,2021년 9월,고층은 에어컨과 히터 기계실이 있어 소리가 남,46,0,
12252,2021년 9월,수영장에 직원이 없어서 샤워를 안하고 사람들이 들어감 ㅠㅠ,46,0,
12253,2021년 9월,침구 먼지가 너무 심했어요. 조식 가격이 저렴해 예상은 했으나 생각보다 좀 더 단촐했어요.,46,0,
12254,2021년 9월,딱히 아쉽다고느낄만한점은 없습니다,46,0,
12255,2021년 9월,에어컨 조절이 힘드네요,46,0,
12256,2021년 9월,추석에 호캉스 갔는데 북향방이라 그런지 밤에 너무 추웠어요. 바깥이 더워 에어컨을 틀어주는데 낮인데도 너무 추워서 전원을 다껐어요. 잘 때는 창문 샷시에서 바람이 숭숭숭. 오래되어 그런건지 겨울엔 냉골이겠다 싶더군요. 그러고 춥게 2박3일 잤더니 지금은 감기몸살로 고생중입니다. 베개는 솜이 다 죽어 너무 낮아 어깨랑 목도 아파요. 공간이 넓어 선택했으나 다신 가고싶지 않아요.,46,0,
12257,2021년 9월,큰방 화장실 변기에서 날파리들이 많이 나왔습니다. 그래서 거실화장실만 이용하였습니다. 침구류에 먼지도 좀 있었습니다. 조식은..기대이하였습니다. 룸서비스가 없는점이 아쉬웠습니다.,46,0,
12258,2021년 9월,"전반적인 매니지먼트 시스템이 매우 안타깝다. 서울의 대부분의 호텔에 거의 투숙해본 입장으로 간단히 정리해 보겠다.
일단 예약하자마자 2인이상 투숙 금지 메세지가 날아온다.투숙전날 같은 메세지가 또 날아온다. 
체크인 당일은  일단 직원이 입구 방역조끼를 입고 메인도어 들어서자마자 예약투숙객이냐고 이름체크 를 한다. (코로나바이러스 검사기분)프론트앞에 접근금지선이 또 있어서 싸인하고 인적사항 기입하기매우 불편했음.
특이하게도 4시 체크인. 1 1 시 체크아웃 이다 (서울의 어느 호텔에서도 본적 없는 시간임)
엘리베이터를 타러 가는길에 깨지기 쉬운 조각상 만지지 말라 경고문, 엘리베이터타니 2명 이상 투숙시 경찰이 룸에오면 가족관계증명서 제출하라 경고문이 보인다.
룸에 기본적인 어메너티에 컨디셔너 빠져있음 (칫솔은당연 무), 2박3일 투숙에 어메너티 채워주지 않는다(후기를 읽어보니 하우스 키핑이 잊어버린게 아니라 나름 절약전략인듯)당연한 생수서버스 없음. 티백 커피 제공없음
. 
대신 온갓 식기류있음(설겆이 분리수거필수 경고문 가득), 흡연시 50만원경고문 테이블위 (일반호텔의 2,3 배).
체크인시 종이 한장 내밀며 읽어보라고 하시는데 주말투숙은 청소서비스가 없다고 한다. 
매니지먼트 전략이 최선의 방어전략인듯 하다. 모든것을 공식적 문서화.  이 가격 이 위치에 월컴 분위기를 요구하면 욕심 일까 싶지만 투숙객 입장에서 몹시 피곤했다.",46,0,
12259,2021년 9월,조식이 완제품으로 신선도가 아쉬웠어요,46,0,
12260,2022년 1월,주차장이 좁아요 ㅎㅎ..,46,0,
12261,2022년 1월,저희가 묵었던 방은 난방이 잘 안되는 곳이었는지 작은 방은 아예 개별히터도 따로 있더라구요. 조금 추운 것만 개선하면 좋을 것 같습니다,46,0,
12262,2022년 1월,"체크인 네시, 체크아웃이 열한시인 부분이
조금 아쉽긴합니다.",46,0,
12263,2022년 1월,"창가에 찬바람이 들어와요. 좀 추운 느낌이 있어요.
방 가운데는 괜찮아요.",46,0,
12264,2022년 1월,"생수가 없는 점은 아쉬웠습니다~ 체크인 하기전에라도 말씀 해 주셔으면 사서 올라갔을텐데, 안내문에 쓰여 있는 걸 나중에 방에서 읽었네요~ 
드라이기가 없었던 것도 좀 아쉽구요, 인원대비 기본 셋팅 수건이 부족하더라구요. 
금연 객실이었는데 양쪽 화장실 모두 담배 냄새가 났던 부분은 많이 아쉬웠어요.",46,0,
12265,2022년 1월,외풍이 있어서 살짝 추웠음,46,0,
12266,2022년 1월,"방이 카펫으로 되어있는데, 구석구석 청소가 잘 안된것 같았음.",46,0,
12267,2022년 1월,"주차장이랑 로비 연결이 너무너무 불편합니다
추운데 짐 들고 먼 길 돌아와야 했고 안내판도 부족했습니다",46,0,
12268,2022년 1월,욕실 샤워부스에 물이고여있어서 약간의 냄새가 난 점,46,0,
12269,2022년 1월,특별히 없었고 객실 관리가 잘되고 있는것 같았습니다. 놀이방 등 일부 시설을 코로나 때문에 이용하지 못한게 아쉬웠습니다.,46,0,
12270,2022년 1월,"히팅 시스템이 온도 조절하기에 조금 어렵고, 매우 건조했어요",46,0,
12271,2022년 1월,"밖에서 쿵 하는 소리가 너무 자주 크게 들림.
자는데 예민한 사람은 자주 깸",46,0,
12272,2022년 1월,"드라이기가 없어 당황스러러움
엘리베이터 키사용 불편",46,0,
12273,2022년 1월,없어요~^^,46,0,
12274,2022년 1월,방 세개중 하나는 들어오자마자 있는데 창문도 없고 넘 썰렁해서 이용하지않았어요. 또 하수구 악취가 넘 많이나서 좀 힘들었네요,46,0,
12275,2022년 1월,"늦은 체크인 (16시), 빠른 체크아웃 (11시) 그외 다 좋음",46,0,
12276,2022년 1월,지하주차장에서 호텔올라올때가 어려움,46,0,
12277,2022년 2월,"벽간소음이 있어, 소음에 예민하면 머물기 어려울 것 같음. 조식이 저렴하지만, 가지수를 조금이라도 늘렸으면 함.",46,0,
12278,2022년 2월,"냉장고에 물 한 병 없어서 당황. 주방 시설은 있지만, 설겆이는 직접 해야 함. 코로나 방역으로 인해 주차장에서 올라가면 건물을 한바퀴 돌아 호텔로 들어갈 수 있음. 겨울이라 추워서 그 짧은 거리도 아주 불편했음. 욕실에 비누 하나가 전부.",46,0,
12279,2022년 2월,약간 올드한 느낌은 있어요,46,0,
12280,2022년 2월,"주말,공휴일에 룸 클리닝이 안됨 (타월 교체와 쓰레기 수거는 해줌)
방이 상당히 건조함",46,0,
12281,2022년 2월,낡아서 조금 아쉬움,46,0,
12282,2021년 10월,개선점 딱히 없었어요,47,0,
12283,2021년 10월,"1. 방음이 약함. 새벽에 옆 방 티비소리가 너무 잘 들림. 
2. 중앙난방 시스템이라 환절기 시즌에 가면 더워도 에어컨을 틀 수 없음. (대신 창문을 열 수 있음)",47,0,
12284,2021년 10월,옶음,47,0,
12285,2021년 10월,"체크인을 4시 반 경에 했고
고층 남산뷰를 사전에 요청드렸는데
배정받은 룸은 중간층 시티뷰였습니다.
체크인할 때 이런 점을 미리 고지 받았다면 좋았을 텐데
방에 오고 나서야 요청사항이 반영되지 않았음을 알았고요.
그래도 프론트에 요청한 결과 다시 방 배정을 도와주셔서 남산뷰 룸으로 이동해서 
좋았습니다.",47,0,
12286,2021년 10월,"거울이 별로 없어서 준비할때 다소 불편했습니다.
조명이 개별 조절이 안돼서 아쉬웠습니다.",47,0,
12287,2021년 10월,티비와 침대가 마주보고 있지 않은게 아쉬웠고 hdmi가 잘 연결이 안돼서 폰이랑 연결해서 영상을 못봤네요. 다른건 다 좋았어요,47,0,
12288,2021년 10월,"좀 더 다양한 식사내용이 추가되고 음식이 없을 경우 빠른 리필이 됬으면 좋겠습니다
라운지의 음료가 좀 더 활성화 되면 좋겠습니다
객실의 웰컴 드링크 종류가 많았으면 좋겠습니다",47,0,
12289,2021년 10월,딱히 찾기가 어렵네요.,47,0,
12290,2021년 10월,룸이 기대한것 보단 너무 답답해요,47,0,
12291,2021년 10월,에어컨이 없어서 밤에 덥고 창문 열어놓으니 춥고를 반복했네요,47,0,
12292,2021년 10월,야간에 떠드는 객실에 대해 제재가 없어 잠을 제대로 못 잤고 방 청결 문제인지 모기가 있어 최악이었습니다.,47,0,
12293,2021년 10월,주차는 정말 최악!!15000원을 떠나서 옆건물에 세우라고 하고 주차응대도 너무 불친절함.,47,0,
12294,2021년 10월,"기본적인 어매너티 부족(비누, 로션 등)
약간 부족한 소음관리",47,0,
12295,2021년 10월,"리필형 어매니티 타입인데 샴푸가 너무 뻣뻣해요.
에어컨을 껏는데도 9월 말일의 밤이 좀 춥긴 했습니다",47,0,
12296,2021년 11월,고층 통유리 위험해 보이는 점.,47,0,
12297,2021년 11월,욕실 내 탕이있으면 더 좋겠음,47,0,
12298,2021년 11월,화장대 공간이 따로 없어서 아쉬웠어요.,47,0,
12299,2021년 11월,도대체 20년된 모텔도 이렇게 생각없지는 않을겁니다 사람 많은 시간에 엘베 수리한다고  사람을 20분이상 기다리게 하고.. 정말 최악  12층에서 계단으로 걸어다녔어요 다신 안옵니다.방도 더웠어요,47,0,
12300,2021년 11월,"주차 진짜 진짜 진짜 개선 급,,,,,,,,엘베도 넘 느리구 맞은편 다른 건물에 주차했는데 아무리 바로 앞이라해도 불편 그자체입니다",47,0,
12301,2021년 12월,고대기가 비치되어있었다면 더 좋았을거같습니다.,47,0,
12302,2021년 12월,항상 엘레베이터를 타기까지 너무 너무 너무 오래 기다려야해서 불편했습니다.,47,0,
12303,2021년 12월,엘리베이터가 3대뿐이라 이동이 너무 불편하고 오래 기다려야 했습니다. 프론트에도 사람이 몰려있어서 대기가 길었습니다.,47,0,
12304,2021년 12월,"이용객이 많아서 그런지 바쁜시간에는 엘리베이터 대기시간이 생각보다 길었습니다. 
아침 메뉴를 일자별로 조금씩 변화를 더 주는 것도 좋을 것 같습니다.",47,0,
12305,2021년 12월,"화장실 물 내려가는게 약하다는 느낌을 줍니다
숙박인원에 비해 엘리베이터가 적어요 체크인체크아웃 시간에 사람이 너무 많이 몰리면 엘리베이터 기다리는데에만 너무 오래걸립니다. 한번 객실에 들어오면 잘 안나가게 되요",47,0,
12306,2021년 12월,"좁고 냉장고를 열기 위해서는 손을 찧어야하고, 어메니티가 대중수영장같았다. 주차장이 외부의 다른 건물에 위치해서 불편. 뷰도 그닥....",47,0,
12307,2021년 12월,디럭스 킹에 머물럿는데 여기는 넷플이 안된다는게 좀..,47,0,
12308,2021년 12월,"도로변쪽 방이여서 너무너무너무 시끄러웠다
층간소음은 안들렸지만 창문이 방음이 안되는듯. 
창문에서 찬바람도 들어오고, 도로 차소리가
자는 내내 너무 시끄러웠음",47,0,
12309,2021년 1월,"방이 채광이 강할경우 좀 더울수 있음
주차공간이 협소하여 다른 근처 주차장을 이용해야됨",47,0,
12310,2021년 1월,직원이 무뚝뚝해요..,47,0,
12311,2021년 2월,샤워할 때 밖에서 아주 약~~간 비치는것이 조금 아쉬웠습니다 ㅠㅠ,47,0,
12312,2021년 2월,"청결상태가 안좋음. 체크인 하자마자 손씻으려 할때 어메니티위에있던 긴 머리카락, 변기 뚜껑 열자마자 변좌에 있는 짧은털, 테이블 의자에 있던 말라비틀어진 콘택트렌즈...이런게 계속되니 기분이 좋지 않았습니다.",47,0,
12313,2021년 3월,지내는 동안 밤에 약간 담배냄새가 났어요. 환풍구로 들어온것같은데 객실내 금연관리가 좀 더 잘되면 좋을 것 같습니다.,47,0,
12314,2021년 4월,"욕조가 설치되어있는 방 원했었는데 ...
예약 사이트 설명에 욕조에 대한부분이 정확한 않네요 
자세한 내용 부탁드려요",47,0,
12315,2021년 4월,"서울이니까 이해는 하지만 주차비15,000원은 역시 부담스러워요ㅜ",47,0,
12316,2021년 4월,주차가 아쉬워요,47,0,
12317,2021년 5월,근데 프론트 직원분들 계속 서서 일하시던데 너무 안쓰럽더라고요.. 앉아서 일하게 해주면 안되나요? 그분들도 누군가의 가족이자 친구일텐데.... 여기 두 번째 방문했는데 그때마다 신경 쓰이더라고요.......ㅠㅠ,47,0,
12318,2021년 6월,없었어요!@,47,0,
12319,2021년 6월,실내수영장도 있으면 좋겠다 돈 더받고ㅎㅎㅎㅎㅎㅎ,47,0,
12320,2021년 6월,베개에서 냄새가 나고 옷걸이에 먼지가 많음,47,0,
12321,2021년 6월,"* 조식: 3만원 식사로는 가성비가 떨어집니다. 대부분의 음식이 미리 조리해뒀다가 아침에 뎁힌 음식 느낌이 강했고 음식 종류가 좀 애매합니다. 전체적으로 구색은 다 갖춰져 있지만 퀄리티는 중급호텔 느낌이었습니다. 특히 서양식으로 먹을 경우 '식사용 빵'과 곁들여 먹는 채소보다는 한국인들이 선호하는 '디저트류 빵'으로 채워져 있어 아침식사용으로는 아쉬웠습니다. 외국 호텔들의 조식 spread를 참고해주셨으면 합니다. 우유가 매우 고소하고 신선해서 기억에 남습니다.
* 라운지바: 직원분은 매우 친절했습니다만 호텔 라운지바인데 기본적인 칵테일이 없다는 점은 아쉽습니다.
* 대부분의 투숙객이 서울 혹은 기타 국내 지방에서 오신 커플 혹은 일행들이었습니다. 호텔의 전반적인 서비스가 한국인 위주로 짜여진 이유인 것 같습니다. 또한, 조식 식사 자리 경쟁이 치열하다는 의미이기도 합니다.
* 엘리베이터가 많지 않아 대기시간이 제법 오래 걸렸습니다.",47,0,
12322,2021년 6월,엘레베이터가 조금 느린거...? ㅎㅅㅎ,47,0,
12323,2021년 6월,방음이 취약합니다,47,0,
12324,2021년 6월,"고층 대비 엘레베이터가 적고, 
수용인원이 적어서 엘레베이터 이용엔 조금 불편이 있었어요~",47,0,
12325,2021년 6월,"호텔이용시 아쉬웠던 점 첫번째가 주차장이 좁다는 점이다! 또한 할인가 주차비적용은 있었지만 투숙객에게는 무료였으면 하는 바람이 든다!
두번째 투숙한 룸 냉장고성능이 좋지않아 불편했다! 
세번째 호텔조식은 아침식사인데 런치나 디너보다 음식이 전반적으로 짜다는 기분이(ex,동남아음식 미고랭.)
들고 뻑뻑한 식감이 주는 목막힘이 생기는 재료가
많았다! (ex.달걀푸딩, 빵종류등)",47,0,
12326,2021년 7월,"방 온도가 아쉬웠네요
그리고 정말 큰 문제는 엘리베이터가 너무 느리고
층 표시가 되지 않아 매우 답답했습니다
그것 말고는 매우 좋았습니다",47,0,
12327,2021년 7월,late checkout이 안됨/상비약이없었음,47,0,
12328,2021년 7월,배정받은 방에 문고리에 문제가있었음,47,0,
12329,2021년 7월,추위를 많이 타서 에어컨이 25도까지만 올라가서 살짝 불편했습니다.,47,0,
12330,2021년 7월,벽이 조금 얇아 시끄러우면 옆객실에서 잘 들립니다.,47,0,
12331,2021년 7월,아쉬웠던 점은 딱히 없네요. 부족한 점이 없었어서 다시 방문하고 싶어요.,47,0,
12332,2021년 7월,엘리베아터가 넘 느려요,47,0,
12333,2021년 7월,집기류에 먼지가 좀있었음,47,0,
12334,2021년 7월,"유일하게 아쉬운 점이 있다면 수압..
타 호텔 대비 수압이 약해요",47,0,
